,wavelength_micron,orientation_av_emissivity_bulk
5659,0.2626375878518259,0.0061813652546469176
5660,0.26265588883900404,0.0061813430571245765
5661,0.2626741923768412,0.006181320876254556
5662,0.2626924984658708,0.006181298712035911
5663,0.26271080710662603,0.006181276564467776
5664,0.26272911829964024,0.006181254433549251
5665,0.2627474320454479,0.006181232319279455
5666,0.2627657483445825,0.006181210221657421
5667,0.262784067197578,0.006181188140682318
5668,0.2628023886049687,0.006181166076353212
5669,0.2628207125672888,0.0061811440286692445
5670,0.2628390390850728,0.006181121997629454
5671,0.2628573681588552,0.006181099983232999
5672,0.26287569978917097,0.0061810779854789355
5673,0.2628940339765549,0.006181056004366398
5674,0.2629123707215422,0.006181034039894481
5675,0.26293071002466784,0.0061810120920622515
5676,0.2629490518864674,0.006180990160868889
5677,0.26296739630747623,0.006180968246313482
5678,0.2629857432882301,0.006180946348395076
5679,0.2630040928292644,0.006180924467112828
5680,0.2630224449311159,0.006180902602465833
5681,0.2630407995943202,0.006180880754453182
5682,0.26305915681941366,0.0061808589230740165
5683,0.2630775166069326,0.006180837108327427
5684,0.2630958789574137,0.0061808153102125354
5685,0.2631142438713937,0.006180793528728426
5686,0.2631326113494093,0.006180771763874167
5687,0.2631509813919976,0.006180750015648959
5688,0.2631693539996957,0.006180728284051891
5689,0.263187729173041,0.006180706569082017
5690,0.26320610691257096,0.0061806848707384975
5691,0.26322448721882297,0.006180663189020447
5692,0.26324287009233505,0.006180641523926941
5693,0.26326125553364504,0.006180619875457101
5694,0.2632796435432909,0.006180598243610074
5695,0.2632980341218106,0.006180576628384952
5696,0.26331642726974314,0.00618055502978085
5697,0.2633348229876267,0.006180533447796857
5698,0.26335322127599997,0.0061805118824321305
5699,0.2633716221354017,0.0061804903336857685
5700,0.2633900255663709,0.006180468801556878
5701,0.2634084315694467,0.006180447286044555
5702,0.2634268401451683,0.006180425787147972
5703,0.2634452512940751,0.0061804043048662455
5704,0.2634636650167067,0.006180382839198431
5705,0.26348208131360296,0.006180361390143676
5706,0.2635005001853035,0.006180339957701111
5707,0.26351892163234847,0.006180318541869841
5708,0.2635373456552776,0.006180297142648966
5709,0.26355577225463206,0.00618027576003772
5710,0.26357420143095184,0.006180254394035051
5711,0.2635926331847776,0.006180233044640182
5712,0.2636110675166502,0.006180211711852231
5713,0.2636295044271104,0.00618019039567029
5714,0.2636479439166994,0.006180169096093521
5715,0.2636663859859584,0.0061801478131209816
5716,0.2636848306354287,0.006180126546751867
5717,0.26370327786565195,0.006180105296985252
5718,0.2637217276771697,0.006180084063820283
5719,0.26374018007052397,0.006180062847256092
5720,0.26375863504625663,0.006180041647291787
5721,0.2637770926049098,0.006180020463926485
5722,0.26379555274702576,0.0061799992971593165
5723,0.2638140154731466,0.006179978146989453
5724,0.2638324807838157,0.006179957013415947
5725,0.2638509486795754,0.006179935896437951
5726,0.2638694191609686,0.006179914796054632
5727,0.2638878922285383,0.00617989371226511
5728,0.26390636788282773,0.006179872645068457
5729,0.2639248461243803,0.006179851594463857
5730,0.26394332695373945,0.006179830560450415
5731,0.2639618103714489,0.00617980954302728
5732,0.2639802963780523,0.006179788542193551
5733,0.26399878497409385,0.006179767557948385
5734,0.26401727616011744,0.0061797465902909245
5735,0.26403576993666744,0.006179725639220288
5736,0.26405426630428835,0.006179704704735561
5737,0.2640727652635246,0.006179683786835965
5738,0.2640912668149206,0.006179662885520552
5739,0.264109770959022,0.006179642000788507
5740,0.26412827769637326,0.006179621132638965
5741,0.2641467870275199,0.006179600281071042
5742,0.26416529895300705,0.006179579446083867
5743,0.26418381347338016,0.006179558627676595
5744,0.264202330589185,0.006179537825848333
5745,0.2642208503009673,0.006179517040598271
5746,0.264239372609273,0.006179496271925456
5747,0.26425789751464823,0.006179475519829107
5748,0.26427642501763915,0.006179454784308333
5749,0.26429495511879225,0.0061794340653622696
